,성별,골격근량,체지방량,BMI,체지방율,복부지방율,몸무게,나이,키,권장섭취량,탄수화물,단백질,지방,비타민A,티아민,리보플라빈,비타민C,칼슘,철분,알레르기
683,1,34.4,22.8,27.34997844,27.5,0.9,82.9,18,174.1,2700,252.82035,126.410175,18.72743333,850.0,1.3,1.7,110.0,900.0,15.0,
684,1,34.4,3.6,19.57092271,5.5,0.8,64.4,18,181.4,2700,228.3171,114.15855,16.91237778,850.0,1.3,1.7,110.0,900.0,15.0,
685,1,34.5,11.4,23.01382106,15.8,0.8,72.1,18,177.0,2700,238.1379,119.06895,17.63984444,850.0,1.3,1.7,110.0,900.0,15.0,
686,1,34.6,11.4,22.12365176,15.7,0.8,72.8,18,181.4,2700,240.3627,120.18135,17.80464444,850.0,1.3,1.7,110.0,900.0,15.0,
687,1,34.6,11.5,21.79156086,15.9,0.8,72.5,18,182.4,2700,240.21,120.105,17.79333333,850.0,1.3,1.7,110.0,900.0,15.0,
688,1,34.6,13.9,24.39183673,18.6,0.9,74.7,18,175.0,2700,241.3113,120.65565,17.87491111,850.0,1.3,1.7,110.0,900.0,15.0,"16,3"
689,1,34.7,21.3,26.31841998,25.6,0.9,83.2,18,177.8,2700,254.2773,127.13865,18.83535556,850.0,1.3,1.7,110.0,900.0,15.0,"6,18"
690,1,34.7,38.4,33.97104496,38.5,1.0,99.8,18,171.4,2700,276.3057,138.15285,20.46708889,850.0,1.3,1.7,110.0,900.0,15.0,
691,1,34.9,13.9,25.67894268,18.5,0.9,75.0,18,170.9,2700,240.60375,120.301875,17.8225,850.0,1.3,1.7,110.0,900.0,15.0,
692,1,34.9,13.0,23.17901235,17.4,0.9,75.1,18,180.0,2700,243.2724,121.6362,18.02017778,850.0,1.3,1.7,110.0,900.0,15.0,4
693,1,34.9,17.5,21.93426609,22.0,0.8,79.6,18,190.5,2700,252.63915,126.319575,18.71401111,850.0,1.3,1.7,110.0,900.0,15.0,
694,1,34.9,58.0,21.20870116,8.6,0.9,67.5,18,178.4,2700,231.93,115.965,17.18,850.0,1.3,1.7,110.0,900.0,15.0,
695,1,34.0,5.7,21.34715518,8.6,0.8,65.6,18,175.3,2700,228.34515,114.172575,16.91445556,850.0,1.3,1.7,110.0,900.0,15.0,"10,14"
696,1,35.1,12.9,23.33431518,17.1,0.9,75.1,18,179.4,2700,243.1059,121.55295,18.00784444,850.0,1.3,1.7,110.0,900.0,15.0,
697,1,35.2,10.7,24.80429513,14.7,0.9,72.7,18,171.2,2700,237.3888,118.6944,17.58435556,850.0,1.3,1.7,110.0,900.0,15.0,
698,1,35.2,11.1,23.00273537,15.2,0.9,72.8,18,177.9,2700,239.39145,119.695725,17.7327,850.0,1.3,1.7,110.0,900.0,15.0,
699,1,35.3,32.8,31.72854731,34.4,1.0,95.4,18,173.4,2700,270.5511,135.27555,20.04082222,850.0,1.3,1.7,110.0,900.0,15.0,
700,1,35.3,9.6,21.9278836,13.4,0.9,71.6,18,180.7,2700,238.44765,119.223825,17.66278889,850.0,1.3,1.7,110.0,900.0,15.0,"14,5"
701,1,35.4,36.6,34.44681045,37.2,0.9,98.5,18,169.1,2700,273.80325,136.901625,20.28172222,850.0,1.3,1.7,110.0,900.0,15.0,
702,1,35.4,6.7,23.23539079,9.8,0.8,68.5,18,171.7,2700,231.50475,115.752375,17.1485,850.0,1.3,1.7,110.0,900.0,15.0,
703,1,35.5,12.5,23.17388976,16.6,0.9,75.0,18,179.9,2700,243.10125,121.550625,18.0075,850.0,1.3,1.7,110.0,900.0,15.0,
704,1,35.6,11.6,23.37670172,15.5,0.8,74.4,18,178.4,2700,241.8246,120.9123,17.91293333,850.0,1.3,1.7,110.0,900.0,15.0,
705,1,35.6,8.5,23.71999505,12.1,0.8,70.5,18,172.4,2700,234.567,117.2835,17.37533333,850.0,1.3,1.7,110.0,900.0,15.0,
706,1,35.7,19.4,26.46540434,23.7,0.9,81.7,18,175.7,2700,251.54355,125.771775,18.63285556,850.0,1.3,1.7,110.0,900.0,15.0,12
707,1,35.8,21.2,26.691443100000004,25.3,0.9,84.0,18,177.4,2700,255.3135,127.65675,18.91211111,850.0,1.3,1.7,110.0,900.0,15.0,
708,1,35.8,8.9,24.54429088,12.6,0.8,71.1,18,170.2,2700,234.8169,117.40845,17.39384444,850.0,1.3,1.7,110.0,900.0,15.0,"3,5"
709,1,35.9,12.4,22.99954575,16.3,0.8,76.1,18,181.9,2700,245.23365,122.616825,18.16545556,850.0,1.3,1.7,110.0,900.0,15.0,6
710,1,35.9,15.9,25.80932792,20.2,0.9,78.5,18,174.4,2700,246.59400000000002,123.29700000000001,18.26622222,850.0,1.3,1.7,110.0,900.0,15.0,
711,1,35.0,11.9,21.83982606,16.1,0.8,73.7,18,183.7,2700,242.29155,121.145775,17.94752222,850.0,1.3,1.7,110.0,900.0,15.0,
712,1,35.0,23.8,28.08271304,27.6,0.9,86.2,18,175.2,2700,257.8578,128.9289,19.10057778,850.0,1.3,1.7,110.0,900.0,15.0,
713,1,36.6,2.0,18.64508565,3.0,0.8,65.2,18,187.0,2700,231.0183,115.50915,17.11246667,850.0,1.3,1.7,110.0,900.0,15.0,
714,1,36.9,10.5,24.54074674,13.8,0.9,75.5,18,175.4,2700,242.5695,121.28475,17.96811111,850.0,1.3,1.7,110.0,900.0,15.0,
715,1,37.1,25.3,29.65020279,27.9,0.9,90.7,18,174.9,2700,264.22755,132.113775,19.57241111,850.0,1.3,1.7,110.0,900.0,15.0,
716,1,37.3,11.5,23.92905083,14.9,0.9,77.1,18,179.5,2700,246.00165,123.000825,18.22234444,850.0,1.3,1.7,110.0,900.0,15.0,
717,1,38.5,8.2,24.84262215,10.9,0.9,75.3,18,174.1,2700,241.92195,120.960975,17.92014444,850.0,1.3,1.7,110.0,900.0,15.0,
718,1,38.5,8.4,23.8682801,11.1,0.8,75.2,18,177.5,2700,242.72205,121.361025,17.97941111,850.0,1.3,1.7,110.0,900.0,15.0,
719,1,38.9,16.1,26.63306446,19.2,0.9,84.1,18,177.7,2700,255.54015,127.770075,18.9289,850.0,1.3,1.7,110.0,900.0,15.0,
720,1,39.5,19.0,29.067298100000002,21.7,0.9,87.6,18,173.6,2700,259.4214,129.7107,19.2164,850.0,1.3,1.7,110.0,900.0,15.0,
721,1,39.5,27.8,30.26314645,28.5,0.9,97.4,18,179.4,2700,275.0841,137.54205,20.3766,850.0,1.3,1.7,110.0,900.0,15.0,
722,1,39.7,22.0,28.6859842,24.1,0.9,91.4,18,178.5,2700,266.23035,133.115175,19.72076667,850.0,1.3,1.7,110.0,900.0,15.0,
723,1,40.3,28.1,34.64468701,28.9,0.9,97.2,18,167.5,2700,271.49505,135.747525,20.11074444,850.0,1.3,1.7,110.0,900.0,15.0,
724,1,40.4,33.8,32.11021578,32.3,1.0,104.5,18,180.4,2700,285.543,142.7715,21.15133333,850.0,1.3,1.7,110.0,900.0,15.0,8
725,1,41.5,16.3,28.93139724,18.5,0.9,88.4,18,174.8,2700,260.9016,130.4508,19.32604444,850.0,1.3,1.7,110.0,900.0,15.0,
726,1,41.7,21.6,29.16666667,22.9,0.9,94.5,18,180.0,2700,271.092,135.546,20.08088889,850.0,1.3,1.7,110.0,900.0,15.0,
727,1,42.0,14.9,26.21634734,17.0,0.9,87.7,18,182.9,2700,262.14555,131.072775,19.41818889,850.0,1.3,1.7,110.0,900.0,15.0,
728,1,43.5,11.7,24.39058595,13.2,0.8,88.7,18,190.7,2700,265.74405,132.872025,19.68474444,850.0,1.3,1.7,110.0,900.0,15.0,
729,1,46.7,44.3,38.3737963,35.3,1.0,125.3,18,180.7,2700,315.45345,157.726725,23.36692222,850.0,1.3,1.7,110.0,900.0,15.0,"12,5"
730,2,13.2,11.8,18.71990515,31.3,0.8,37.8,18,142.1,2000,179.26695,89.633475,13.27903333,600.0,1.0,1.2,100.0,900.0,17.0,9
731,2,15.1,16.4,20.71643346,36.1,0.8,45.5,18,148.2,2000,192.0015,96.00075,14.22233333,600.0,1.0,1.2,100.0,900.0,17.0,
732,2,15.8,10.3,18.17672558,25.6,0.8,40.3,18,148.9,2000,184.73895,92.369475,13.68436667,600.0,1.0,1.2,100.0,900.0,17.0,
733,2,15.8,20.4,23.06961781,40.4,0.9,50.6,18,148.1,2000,199.28715,99.643575,14.76201111,600.0,1.0,1.2,100.0,900.0,17.0,
734,2,15.9,10.4,18.57649418,25.5,0.8,40.8,18,148.2,2000,185.2617,92.63085,13.72308889,600.0,1.0,1.2,100.0,900.0,17.0,
735,2,15.0,10.5,15.94364587,26.6,0.7,39.5,18,157.4,2000,185.9505,92.97525,13.77411111,600.0,1.0,1.2,100.0,900.0,17.0,
736,2,16.1,12.0,17.86524169,28.1,0.8,42.7,18,154.6,2000,189.7623,94.88115,14.05646667,600.0,1.0,1.2,100.0,900.0,17.0,15
737,2,16.4,12.5,18.68631773,28.5,0.8,43.8,18,153.1,2000,190.92345,95.461725,14.14247778,600.0,1.0,1.2,100.0,900.0,17.0,
738,2,16.5,24.9,25.70306793,44.3,0.9,56.3,18,148.0,2000,207.4332,103.7166,15.36542222,600.0,1.0,1.2,100.0,900.0,17.0,
739,2,16.7,12.6,17.94584201,28.2,0.8,44.8,18,158.0,2000,193.7172,96.8586,14.34942222,600.0,1.0,1.2,100.0,900.0,17.0,
740,2,16.8,15.0,20.61787397,32.2,0.8,46.7,18,150.5,2000,194.36055,97.180275,14.39707778,600.0,1.0,1.2,100.0,900.0,17.0,2
741,2,16.8,17.8,19.70327654,35.6,0.8,50.0,18,159.3,2000,201.53475,100.767375,14.9285,600.0,1.0,1.2,100.0,900.0,17.0,
742,2,16.9,12.6,17.34664494,27.9,0.8,45.3,18,161.6,2000,195.4332,97.7166,14.47653333,600.0,1.0,1.2,100.0,900.0,17.0,
743,2,16.9,17.1,20.90809109,34.8,0.8,49.2,18,153.4,2000,198.7503,99.37515,14.72224444,600.0,1.0,1.2,100.0,900.0,17.0,
744,2,16.9,9.4,16.60291547,22.8,0.8,41.5,18,158.1,2000,189.01275,94.506375,14.00094444,600.0,1.0,1.2,100.0,900.0,17.0,
745,2,16.0,10.0,17.11924439,24.5,0.8,40.6,18,154.0,2000,186.5844,93.2922,13.82106667,600.0,1.0,1.2,100.0,900.0,17.0,
746,2,17.1,12.4,18.44380214,27.0,0.8,45.0,18,156.2,2000,193.5045,96.75225,14.33366667,600.0,1.0,1.2,100.0,900.0,17.0,
747,2,17.1,13.8,19.15449793,30.0,0.8,45.9,18,154.8,2000,194.4066,97.2033,14.40048889,600.0,1.0,1.2,100.0,900.0,17.0,
748,2,17.1,14.9,19.31112824,31.4,0.8,47.6,18,157.0,2000,197.4549,98.72745,14.62628889,600.0,1.0,1.2,100.0,900.0,17.0,
749,2,17.1,28.8,28.17581155,47.1,0.9,61.3,18,147.5,2000,214.46445,107.232225,15.88625556,600.0,1.0,1.2,100.0,900.0,17.0,
750,2,17.2,13.7,17.25651909,29.6,0.8,46.3,18,163.8,2000,197.4777,98.73885,14.62797778,600.0,1.0,1.2,100.0,900.0,17.0,
751,2,17.2,15.5,20.02081165,32.2,0.8,48.1,18,155.0,2000,197.6169,98.80845,14.63828889,600.0,1.0,1.2,100.0,900.0,17.0,
752,2,17.2,16.5,21.36146348,33.7,0.8,48.9,18,151.3,2000,197.73735,98.868675,14.64721111,600.0,1.0,1.2,100.0,900.0,17.0,
753,2,17.3,11.1,17.434744100000003,25.3,0.8,43.8,18,158.5,2000,192.42195,96.210975,14.25347778,600.0,1.0,1.2,100.0,900.0,17.0,
754,2,17.6,12.3,19.98172221,27.0,0.8,45.5,18,150.9,2000,192.75075,96.375375,14.27783333,600.0,1.0,1.2,100.0,900.0,17.0,
755,2,17.6,15.2,20.86218837,31.6,0.8,48.2,18,152.0,2000,196.9278,98.4639,14.58724444,600.0,1.0,1.2,100.0,900.0,17.0,
756,2,17.6,19.7,23.99463831,37.4,0.9,52.7,18,148.2,2000,202.3263,101.16315,14.98713333,600.0,1.0,1.2,100.0,900.0,17.0,13
757,2,17.7,8.5,19.08917621,20.4,0.8,41.7,18,147.8,2000,186.4413,93.22065,13.81046667,600.0,1.0,1.2,100.0,900.0,17.0,
758,2,17.8,1.6,16.58885349,23.8,0.8,44.4,18,163.6,2000,194.6976,97.3488,14.42204444,600.0,1.0,1.2,100.0,900.0,17.0,
759,2,17.8,16.5,21.34618138,32.9,0.8,50.1,18,153.2,2000,199.9854,99.9927,14.81373333,600.0,1.0,1.2,100.0,900.0,17.0,
760,2,17.8,18.0,21.58891033,34.9,0.8,51.6,18,154.6,2000,202.5249,101.26245,15.00184444,600.0,1.0,1.2,100.0,900.0,17.0,
761,2,17.8,23.8,23.32751836,41.4,0.9,57.5,18,157.0,2000,211.6515,105.82575,15.67788889,600.0,1.0,1.2,100.0,900.0,17.0,
762,2,17.9,11.2,19.19827164,24.9,0.8,45.0,18,153.1,2000,192.64425,96.322125,14.26994444,600.0,1.0,1.2,100.0,900.0,17.0,
763,2,17.9,11.5,17.99770579,25.4,0.8,45.5,18,159.0,2000,194.9985,97.49925,14.44433333,600.0,1.0,1.2,100.0,900.0,17.0,
764,2,17.9,11.5,18.31412039,25.5,0.8,45.2,18,157.1,2000,194.04105,97.020525,14.37341111,600.0,1.0,1.2,100.0,900.0,17.0,
765,2,17.9,18.6,19.377584600000002,35.4,0.8,52.5,18,164.6,2000,206.5905,103.29525,15.302999999999999,600.0,1.0,1.2,100.0,900.0,17.0,"3,10"
766,2,17.0,15.5,20.66784553,32.7,0.8,47.5,18,151.6,2000,195.813,97.9065,14.50466667,600.0,1.0,1.2,100.0,900.0,17.0,
767,2,17.0,21.5,21.44232731,39.9,0.8,53.8,18,158.4,2000,206.7342,103.3671,15.31364444,600.0,1.0,1.2,100.0,900.0,17.0,
768,2,18.1,12.5,18.24871828,26.9,0.8,46.6,18,159.8,2000,196.7979,98.39895,14.57762222,600.0,1.0,1.2,100.0,900.0,17.0,
769,2,18.1,14.2,18.46510001,29.4,0.8,48.4,18,161.9,2000,199.96185,99.980925,14.81198889,600.0,1.0,1.2,100.0,900.0,17.0,
770,2,18.1,16.6,21.22672947,32.7,0.8,50.8,18,154.7,2000,201.40545,100.702725,14.91892222,600.0,1.0,1.2,100.0,900.0,17.0,
771,2,18.2,20.6,24.19399344,37.5,0.8,54.8,18,150.5,2000,205.97595,102.987975,15.25747778,600.0,1.0,1.2,100.0,900.0,17.0,
772,2,18.2,25.5,24.27215109,42.7,0.9,59.6,18,156.7,2000,214.57965,107.289825,15.89478889,600.0,1.0,1.2,100.0,900.0,17.0,
773,2,18.2,9.8,15.3633218,22.2,0.7,44.4,18,170.0,2000,196.4736,98.2368,14.5536,600.0,1.0,1.2,100.0,900.0,17.0,
774,2,18.3,11.8,18.903939,25.4,0.8,46.3,18,156.5,2000,195.45195,97.725975,14.47792222,600.0,1.0,1.2,100.0,900.0,17.0,
775,2,18.3,23.0,23.44684051,40.0,0.9,57.5,18,156.6,2000,211.5405,105.77025,15.66966667,600.0,1.0,1.2,100.0,900.0,17.0,
776,2,18.3,27.0,28.60837051,44.0,0.9,61.4,18,146.5,2000,214.33035,107.165175,15.87632222,600.0,1.0,1.2,100.0,900.0,17.0,"10,18"
777,2,18.4,11.2,17.80701713,24.5,0.8,45.7,18,160.2,2000,195.6183,97.80915,14.49024444,600.0,1.0,1.2,100.0,900.0,17.0,
778,2,18.4,14.0,19.84301156,28.8,0.8,48.6,18,156.5,2000,198.75015,99.375075,14.72223333,600.0,1.0,1.2,100.0,900.0,17.0,
779,2,18.4,24.4,26.4947611,41.4,0.9,58.9,18,149.1,2000,211.46685,105.733425,15.66421111,600.0,1.0,1.2,100.0,900.0,17.0,14
780,2,18.5,14.5,19.67881002,29.3,0.8,49.5,18,158.6,2000,200.6235,100.31175,14.860999999999999,600.0,1.0,1.2,100.0,900.0,17.0,"1,8"
781,2,18.5,16.9,21.12254501,32.7,0.8,51.8,18,156.6,2000,203.3667,101.68335,15.0642,600.0,1.0,1.2,100.0,900.0,17.0,
782,2,18.5,17.0,21.36744204,32.8,0.8,51.8,18,155.7,2000,203.11695,101.558475,15.0457,600.0,1.0,1.2,100.0,900.0,17.0,
783,2,18.5,30.6,27.39440165,46.4,0.9,65.9,18,155.1,2000,223.16985,111.584925,16.5311,600.0,1.0,1.2,100.0,900.0,17.0,
784,2,18.7,11.2,18.70496347,24.2,0.8,46.4,18,157.5,2000,195.87285,97.936425,14.5091,600.0,1.0,1.2,100.0,900.0,17.0,
785,2,18.7,16.9,20.53222027,32.2,0.8,52.3,18,159.6,2000,204.9162,102.4581,15.17897778,600.0,1.0,1.2,100.0,900.0,17.0,
786,2,18.7,20.2,23.54987988,36.7,0.9,55.2,18,153.1,2000,207.27105,103.635525,15.35341111,600.0,1.0,1.2,100.0,900.0,17.0,
787,2,18.7,27.6,25.72320842,44.0,0.9,62.6,18,156.0,2000,218.6874,109.3437,16.19906667,600.0,1.0,1.2,100.0,900.0,17.0,
788,2,18.8,12.0,18.12174071,25.2,0.8,47.5,18,161.9,2000,198.67125,99.335625,14.71638889,600.0,1.0,1.2,100.0,900.0,17.0,
789,2,18.8,22.1,22.33802886,38.4,0.9,57.4,18,160.3,2000,212.42385,106.211925,15.7351,600.0,1.0,1.2,100.0,900.0,17.0,
790,2,18.9,12.2,18.93932626,25.5,0.8,47.7,18,158.7,2000,198.07005,99.035025,14.67185556,600.0,1.0,1.2,100.0,900.0,17.0,
791,2,18.9,14.4,19.59984824,28.9,0.8,49.8,18,159.4,2000,201.2757,100.63785,14.90931111,600.0,1.0,1.2,100.0,900.0,17.0,
792,2,18.9,15.6,18.65627367,30.6,0.8,51.1,18,165.5,2000,204.83265,102.416325,15.17278889,600.0,1.0,1.2,100.0,900.0,17.0,
793,2,18.9,19.1,22.20001324,34.8,0.8,55.0,18,157.4,2000,208.1775,104.08875,15.42055556,600.0,1.0,1.2,100.0,900.0,17.0,
794,2,18.9,20.5,22.92899408,36.8,0.9,55.8,18,156.0,2000,208.9362,104.4681,15.47675556,600.0,1.0,1.2,100.0,900.0,17.0,
795,2,18.0,10.0,17.72891395,22.9,0.8,43.7,18,157.0,2000,191.8623,95.93115,14.21202222,600.0,1.0,1.2,100.0,900.0,17.0,
796,2,18.0,11.1,19.53655293,24.7,0.8,44.9,18,151.6,2000,192.0846,96.0423,14.22848889,600.0,1.0,1.2,100.0,900.0,17.0,
797,2,18.0,11.2,17.68343823,24.9,0.8,45.1,18,159.7,2000,194.61915,97.309575,14.41623333,600.0,1.0,1.2,100.0,900.0,17.0,
798,2,18.0,15.4,20.96271704,31.4,0.8,49.2,18,153.2,2000,198.6948,99.3474,14.71813333,600.0,1.0,1.2,100.0,900.0,17.0,
799,2,18.0,17.0,20.51648117,33.5,0.8,50.7,18,157.2,2000,201.9558,100.9779,14.95968889,600.0,1.0,1.2,100.0,900.0,17.0,3
800,2,19.1,12.3,18.64893325,25.7,0.8,48.1,18,160.6,2000,199.1709,99.58545,14.7534,600.0,1.0,1.2,100.0,900.0,17.0,
801,2,19.1,19.2,20.95717116,35.0,0.8,55.0,18,162.0,2000,209.454,104.727,15.51511111,600.0,1.0,1.2,100.0,900.0,17.0,
802,2,19.2,15.1,21.35124433,29.6,0.8,50.9,18,154.4,2000,201.4656,100.7328,14.92337778,600.0,1.0,1.2,100.0,900.0,17.0,
803,2,19.2,19.0,22.65089138,34.7,0.8,54.7,18,155.4,2000,207.1923,103.59615,15.34757778,600.0,1.0,1.2,100.0,900.0,17.0,
804,2,19.5,19.7,22.98170369,35.2,0.9,56.0,18,156.1,2000,209.25075,104.625375,15.50005556,600.0,1.0,1.2,100.0,900.0,17.0,
805,2,19.6,15.1,22.52701492,29.4,0.8,51.5,18,151.2,2000,201.438,100.719,14.92133333,600.0,1.0,1.2,100.0,900.0,17.0,11
806,2,19.6,15.7,19.79750837,29.9,0.8,52.6,18,163.0,2000,206.2899,103.14495,15.28073333,600.0,1.0,1.2,100.0,900.0,17.0,10
807,2,19.6,16.7,21.35163489,31.4,0.8,53.1,18,157.7,2000,205.53615,102.768075,15.2249,600.0,1.0,1.2,100.0,900.0,17.0,
808,2,19.7,14.9,20.50168455,28.8,0.8,51.7,18,158.8,2000,203.8338,101.9169,15.0988,600.0,1.0,1.2,100.0,900.0,17.0,
809,2,19.7,16.8,21.901709399999998,31.4,0.8,53.3,18,156.0,2000,205.3512,102.6756,15.2112,600.0,1.0,1.2,100.0,900.0,17.0,15
810,2,19.7,20.6,23.3761992,36.0,0.9,57.4,18,156.7,2000,211.42485,105.712425,15.6611,600.0,1.0,1.2,100.0,900.0,17.0,
811,2,19.8,12.4,18.85297869,25.0,0.8,49.6,18,162.2,2000,201.7659,100.88295,14.94562222,600.0,1.0,1.2,100.0,900.0,17.0,
812,2,19.8,15.4,18.42529368,29.3,0.8,52.5,18,168.8,2000,207.75599999999997,103.87799999999999,15.38933333,600.0,1.0,1.2,100.0,900.0,17.0,18
813,2,19.8,16.7,20.41183432,30.9,0.8,53.9,18,162.5,2000,208.01535,104.007675,15.40854444,600.0,1.0,1.2,100.0,900.0,17.0,
814,2,19.8,21.2,23.73228031,36.4,0.9,58.2,18,156.6,2000,212.5443,106.27215,15.74402222,600.0,1.0,1.2,100.0,900.0,17.0,
815,2,19.9,11.2,17.76887122,23.2,0.8,48.2,18,164.7,2000,200.45205,100.226025,14.8483,600.0,1.0,1.2,100.0,900.0,17.0,17
816,2,19.9,14.9,20.84366015,28.6,0.8,52.1,18,158.1,2000,204.21315,102.106575,15.1269,600.0,1.0,1.2,100.0,900.0,17.0,
817,2,19.9,16.4,21.94051582,30.6,0.8,53.6,18,156.3,2000,205.86465,102.932325,15.24923333,600.0,1.0,1.2,100.0,900.0,17.0,10
818,2,19.9,16.0,21.1234823,30.1,0.8,53.0,18,158.4,2000,205.58700000000002,102.7935,15.22866667,600.0,1.0,1.2,100.0,900.0,17.0,
819,2,19.9,21.9,25.04984538,37.0,0.9,59.1,18,153.6,2000,213.0024,106.5012,15.77795556,600.0,1.0,1.2,100.0,900.0,17.0,
820,2,19.9,24.6,26.03318957,39.9,0.9,61.5,18,153.7,2000,216.47175,108.235875,16.03494444,600.0,1.0,1.2,100.0,900.0,17.0,
821,2,19.0,15.0,20.37220748,29.7,0.8,50.6,18,157.6,2000,201.9234,100.9617,14.95728889,600.0,1.0,1.2,100.0,900.0,17.0,
822,2,19.0,18.5,24.27320763,34.5,0.9,53.6,18,148.6,2000,203.7279,101.86395,15.09095556,600.0,1.0,1.2,100.0,900.0,17.0,"10,11"
823,2,19.0,19.2,21.92697114,35.3,0.9,54.6,18,157.8,2000,207.7149,103.85745,15.38628889,600.0,1.0,1.2,100.0,900.0,17.0,
824,2,20.1,18.5,21.56552602,33.1,0.8,55.9,18,161.0,2000,210.4671,105.23355,15.59015556,600.0,1.0,1.2,100.0,900.0,17.0,7
825,2,20.1,24.8,24.17082909,40.1,0.9,61.8,18,159.9,2000,218.62245,109.311225,16.19425556,600.0,1.0,1.2,100.0,900.0,17.0,
826,2,20.2,11.1,18.44260355,22.8,0.8,48.7,18,162.5,2000,200.55855,100.279275,14.85618889,600.0,1.0,1.2,100.0,900.0,17.0,
827,2,20.2,15.3,20.40816327,28.9,0.8,52.9,18,161.0,2000,206.1651,103.08255,15.27148889,600.0,1.0,1.2,100.0,900.0,17.0,
828,2,20.2,15.8,22.09706518,29.5,0.8,53.5,18,155.6,2000,205.52700000000002,102.7635,15.22422222,600.0,1.0,1.2,100.0,900.0,17.0,
829,2,20.2,18.4,20.94635794,32.8,0.8,56.2,18,163.8,2000,211.6743,105.83715,15.67957778,600.0,1.0,1.2,100.0,900.0,17.0,
830,2,20.3,11.5,18.59408284,23.5,0.8,49.1,18,162.5,2000,201.13215,100.566075,14.89867778,600.0,1.0,1.2,100.0,900.0,17.0,
831,2,20.3,15.1,20.81991911,28.5,0.8,52.9,18,159.4,2000,205.7211,102.86055,15.2386,600.0,1.0,1.2,100.0,900.0,17.0,
832,2,20.3,16.4,21.18574376,30.4,0.8,54.1,18,159.8,2000,207.5529,103.77645,15.37428889,600.0,1.0,1.2,100.0,900.0,17.0,
833,2,20.3,17.7,20.09216424,31.8,0.8,55.7,18,166.5,2000,211.70655,105.853275,15.68196667,600.0,1.0,1.2,100.0,900.0,17.0,
834,2,20.3,17.0,19.88677602,30.9,0.8,54.8,18,166.0,2000,210.2772,105.1386,15.57608889,600.0,1.0,1.2,100.0,900.0,17.0,
835,2,20.3,20.6,22.79454053,34.9,0.9,58.5,18,160.2,2000,213.9735,106.98675,15.84988889,600.0,1.0,1.2,100.0,900.0,17.0,
836,2,20.4,12.5,20.39808516,24.7,0.8,50.6,18,157.5,2000,201.89565,100.947825,14.95523333,600.0,1.0,1.2,100.0,900.0,17.0,
837,2,20.4,14.3,20.50506211,27.4,0.8,52.1,18,159.4,2000,204.5739,102.28695,15.15362222,600.0,1.0,1.2,100.0,900.0,17.0,8
838,2,20.4,17.0,22.72868835,30.9,0.8,55.1,18,155.7,2000,207.84915,103.924575,15.39623333,600.0,1.0,1.2,100.0,900.0,17.0,
839,2,20.4,22.8,23.94983713,37.6,0.9,60.7,18,159.2,2000,216.8508,108.4254,16.06302222,600.0,1.0,1.2,100.0,900.0,17.0,
840,2,20.5,14.8,19.77323929,28.1,0.8,52.6,18,163.1,2000,206.31765,103.158825,15.28278889,600.0,1.0,1.2,100.0,900.0,17.0,
841,2,20.5,26.2,25.37782018,40.7,0.9,64.4,18,159.3,2000,222.18435,111.092175,16.4581,600.0,1.0,1.2,100.0,900.0,17.0,
842,2,20.6,12.6,20.32636976,24.7,0.8,51.0,18,158.4,2000,202.71900000000002,101.3595,15.01622222,600.0,1.0,1.2,100.0,900.0,17.0,
843,2,20.6,18.3,22.54688855,32.4,0.8,56.5,18,158.3,2000,210.57825,105.289125,15.59838889,600.0,1.0,1.2,100.0,900.0,17.0,
844,2,20.6,21.7,23.30108588,36.3,0.9,59.8,18,160.2,2000,215.8377,107.91885,15.98797778,600.0,1.0,1.2,100.0,900.0,17.0,
845,2,20.7,14.6,19.31344183,27.6,0.8,52.9,18,165.5,2000,207.41385,103.706925,15.36398889,600.0,1.0,1.2,100.0,900.0,17.0,
846,2,20.7,15.3,21.38680775,28.4,0.8,54.0,18,158.9,2000,207.15975,103.579875,15.34516667,600.0,1.0,1.2,100.0,900.0,17.0,"1,12"
847,2,20.7,19.9,21.91047343,34.1,0.8,58.5,18,163.4,2000,214.8615,107.43075,15.91566667,600.0,1.0,1.2,100.0,900.0,17.0,"10,5"
848,2,20.7,9.7,17.88370018,20.1,0.8,48.1,18,164.0,2000,200.1144,100.0572,14.82328889,600.0,1.0,1.2,100.0,900.0,17.0,
849,2,20.8,14.6,18.96519638,27.4,0.8,53.4,18,167.8,2000,208.7691,104.38455,15.46437778,600.0,1.0,1.2,100.0,900.0,17.0,
850,2,20.8,14.8,21.26901689,27.7,0.8,53.5,18,158.6,2000,206.3595,103.17975,15.28588889,600.0,1.0,1.2,100.0,900.0,17.0,
851,2,20.8,21.2,24.24120158,35.5,0.9,59.6,18,156.8,2000,214.6074,107.3037,15.89684444,600.0,1.0,1.2,100.0,900.0,17.0,
852,2,20.8,22.3,25.14792899,36.4,0.9,61.2,18,156.0,2000,216.6798,108.3399,16.05035556,600.0,1.0,1.2,100.0,900.0,17.0,
853,2,20.8,25.8,26.79835509,40.1,0.9,64.3,18,154.9,2000,220.81995,110.409975,16.35703333,600.0,1.0,1.2,100.0,900.0,17.0,
854,2,20.9,11.5,18.27575019,22.9,0.8,50.3,18,165.9,2000,203.79645,101.898225,15.09603333,600.0,1.0,1.2,100.0,900.0,17.0,
