,칼로리(Kcal),탄수화물(g),단백질(g),지방(g),비타민A(mg),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg)
3844,17.0,724.0,436.70000000000005,6750.000000000001,16.3,11.5,925.1000000000001,5436.7,128.4,규칙규칙규칙규칙규칙규칙규칙
3845,15.0,806.8000000000001,459.1,8333.400000000001,20.0,12.5,1038.1,5547.799999999999,134.7,규칙규칙규칙규칙규칙규칙규칙
3846,15.0,793.3,477.5,6515.6,19.1,12.0,766.9000000000001,6207.700000000001,159.50000000000003,규칙규칙규칙규칙규칙규칙규칙
3847,16.0,773.0999999999999,470.79999999999995,5698.1,18.2,11.7,847.5,5148.6,192.60000000000002,규칙규칙규칙규칙규칙규칙규칙
3848,17.0,794.2,411.00000000000006,8462.4,15.1,22.900000000000002,889.7,6060.6,121.6,규칙규칙규칙규칙규칙규칙규칙
3849,17.0,793.3000000000001,388.90000000000003,6519.3,15.100000000000001,11.9,969.9,5319.9,189.40000000000003,규칙규칙규칙규칙규칙규칙규칙
3850,15.0,874.1999999999999,568.5,6390.1,17.2,12.3,1054.5,5229.9,129.8,규칙규칙규칙규칙규칙규칙규칙
3851,20.0,866.6,505.5,9659.5,14.8,16.200000000000003,940.8,6474.7,172.2,규칙규칙규칙규칙규칙규칙규칙
3852,14.0,743.4,487.7,5807.3,15.8,10.600000000000001,825.1999999999999,6163.4,140.79999999999998,규칙규칙규칙규칙규칙규칙규칙
3853,17.0,880.4,457.30000000000007,6947.4,70.1,67.9,931.6999999999999,6277.1,154.8,규칙규칙규칙규칙규칙규칙규칙
3854,18.0,784.7,436.1,7166.9,37.7,12.600000000000001,697.6,4969.6,127.60000000000002,규칙규칙규칙규칙규칙규칙규칙
3855,18.0,754.5,476.79999999999995,7480.700000000001,13.1,12.0,856.8000000000002,6300.700000000001,272.59999999999997,규칙규칙규칙규칙규칙규칙규칙
3856,19.0,903.3000000000001,556.4,7434.1,20.6,13.6,963.3,5799.8,142.3,규칙규칙규칙규칙규칙규칙규칙
3857,18.0,858.5999999999999,468.8000000000001,9151.900000000001,16.5,14.299999999999999,928.5,7369.4,220.2,규칙규칙규칙규칙규칙규칙규칙
3858,16.0,805.3,443.2,8105.5,40.7,12.3,944.8,7175.1,137.7,규칙규칙규칙규칙규칙규칙규칙
3859,19.0,756.5999999999999,435.40000000000003,7504.4,15.7,12.3,801.5,5107.5,129.9,규칙규칙규칙규칙규칙규칙규칙
3860,16.0,759.9,487.9,6477.7,18.3,11.599999999999998,965.5000000000001,5549.2,138.2,규칙규칙규칙규칙규칙규칙규칙
3861,18.0,832.1999999999999,461.6,6509.700000000001,62.099999999999994,10.1,838.9,6278.4000000000015,138.29999999999998,규칙규칙규칙규칙규칙규칙규칙
3862,19.0,870.1999999999999,485.9,7870.0,16.1,14.899999999999999,840.3,6717.8,149.40000000000003,규칙규칙규칙규칙규칙규칙규칙
3863,15.0,781.4,345.90000000000003,7296.700000000001,15.2,11.299999999999999,1150.3,4832.6,130.60000000000002,규칙규칙규칙규칙규칙규칙규칙
3864,20.0,755.6000000000001,488.50000000000006,7392.0,13.0,13.799999999999999,926.9,5189.500000000001,131.79999999999998,규칙규칙규칙규칙규칙규칙규칙
3865,17.0,872.5,543.4,5821.1,22.0,16.0,1053.7,6792.099999999999,192.30000000000004,규칙규칙규칙규칙규칙규칙규칙
3866,20.0,808.7,427.09999999999997,5680.199999999999,14.7,9.7,835.3,5790.7,135.8,규칙규칙규칙규칙규칙규칙규칙
3867,16.0,716.8,522.1,6661.4,19.6,10.0,851.4,4988.9,132.60000000000002,규칙규칙규칙규칙규칙규칙규칙
3868,15.0,794.5,470.40000000000003,7715.799999999999,13.6,10.299999999999997,962.0,5203.800000000001,156.8,규칙규칙규칙규칙규칙규칙규칙
3869,17.0,954.1000000000001,513.5,8919.099999999999,18.5,14.099999999999998,1194.8999999999999,6202.5,164.1,규칙규칙규칙규칙규칙규칙규칙
3870,15.0,792.0,414.29999999999995,7288.700000000001,12.9,11.799999999999999,950.9000000000001,6435.799999999999,150.79999999999998,규칙규칙규칙규칙규칙규칙규칙
3871,21.0,911.5,516.4,8127.9,118.8,115.2,988.5,5789.0,174.8,규칙규칙규칙규칙규칙규칙규칙
3872,17.0,746.4,370.90000000000003,8260.599999999999,16.5,13.3,859.0000000000001,5590.3,113.3,규칙규칙규칙규칙규칙규칙규칙
3873,20.0,850.4,516.9,6392.2,19.4,14.0,837.3,7097.4,190.4,규칙규칙규칙규칙규칙규칙규칙
3874,14.0,879.6,417.20000000000005,7088.700000000001,21.799999999999997,12.7,940.0000000000001,6247.1,135.3,규칙규칙규칙규칙규칙규칙규칙
3875,19.0,773.4000000000001,513.9,7318.4000000000015,17.0,12.100000000000001,959.0,5130.3,139.00000000000003,규칙규칙규칙규칙규칙규칙규칙
3876,18.0,762.9,492.19999999999993,6706.000000000001,84.90000000000003,16.4,854.6999999999999,6313.800000000001,131.10000000000002,규칙규칙규칙규칙규칙규칙규칙
3877,12.0,747.4,461.6,5933.799999999999,16.5,10.5,930.4,4957.5,119.10000000000001,규칙규칙규칙규칙규칙규칙규칙
3878,14.0,760.5,440.2,6880.0,13.6,12.400000000000002,892.6,5338.0,169.1,규칙규칙규칙규칙규칙규칙규칙
3879,20.0,782.6000000000001,439.70000000000005,7834.2,36.4,25.100000000000005,1047.4,5609.6,145.29999999999998,규칙규칙규칙규칙규칙규칙규칙
3880,16.0,768.3000000000001,506.8999999999999,7549.0,15.700000000000001,12.200000000000001,861.7000000000002,6118.0,123.0,규칙규칙규칙규칙규칙규칙규칙
3881,17.0,826.9000000000001,476.9,7221.9,43.400000000000006,27.999999999999996,962.3,5945.0,136.60000000000002,규칙규칙규칙규칙규칙규칙규칙
3882,17.0,874.9000000000001,590.0,7933.5,18.7,12.3,704.1,6595.6,215.90000000000003,규칙규칙규칙규칙규칙규칙규칙
3883,13.0,842.5,475.19999999999993,8155.8,18.4,13.299999999999999,1209.6,6272.8,140.3,규칙규칙규칙규칙규칙규칙규칙
3884,17.0,855.4,553.1999999999999,8204.9,192.8,190.8,1026.3,7786.0,156.9,규칙규칙규칙규칙규칙규칙규칙
3885,18.0,874.5,518.5999999999999,7787.4,53.400000000000006,14.799999999999999,877.9000000000001,6043.3,136.0,규칙규칙규칙규칙규칙규칙규칙
3886,17.0,758.8000000000001,444.20000000000005,5292.099999999999,19.900000000000002,12.0,860.8,5523.1,153.1,규칙규칙규칙규칙규칙규칙규칙
3887,16.0,855.3999999999999,469.20000000000005,8326.400000000001,14.4,12.4,1086.8,5510.400000000001,141.4,규칙규칙규칙규칙규칙규칙규칙
3888,17.0,760.4,465.5,6784.3,18.3,10.4,949.9999999999998,4892.6,134.3,규칙규칙규칙규칙규칙규칙규칙
3889,20.0,832.8,502.2,5774.0,15.9,11.8,835.1999999999999,6594.9,135.4,규칙규칙규칙규칙규칙규칙규칙
3890,17.0,893.5000000000001,480.59999999999997,8018.3,12.799999999999997,12.3,936.8,5076.1,135.3,규칙규칙규칙규칙규칙규칙규칙
3891,16.0,741.5999999999998,468.59999999999997,7362.9,12.3,10.9,1128.8,5863.099999999999,150.3,규칙규칙규칙규칙규칙규칙규칙
3892,18.0,729.6,457.40000000000003,6496.8,16.8,14.0,1127.1000000000001,5352.800000000001,133.7,규칙규칙규칙규칙규칙규칙규칙
3893,20.0,849.8,495.90000000000003,7471.3,15.8,12.700000000000001,895.7,8355.300000000001,129.5,규칙규칙규칙규칙규칙규칙규칙
3894,15.0,798.6000000000001,499.5,7572.599999999999,16.8,13.1,825.3000000000001,5966.6,150.2,규칙규칙규칙규칙규칙규칙규칙
3895,19.0,735.0999999999999,460.9,6728.699999999999,13.0,11.0,779.0,6254.8,146.39999999999998,규칙규칙규칙규칙규칙규칙규칙
3896,17.0,764.0999999999999,449.6,6781.200000000001,17.0,25.200000000000003,964.5000000000001,6473.1,180.4,규칙규칙규칙규칙규칙규칙규칙
3897,18.0,831.0,540.9,7611.4,17.3,14.9,1030.6,6714.8,188.5,규칙규칙규칙규칙규칙규칙규칙
3898,18.0,811.0,470.5,7917.6,16.4,13.100000000000001,905.1000000000001,6224.1,138.5,규칙규칙규칙규칙규칙규칙규칙
3899,19.0,846.8,490.5,7570.800000000001,31.4,13.4,973.6,7416.300000000001,145.89999999999998,규칙규칙규칙규칙규칙규칙규칙
3900,18.0,807.0999999999999,581.6,5923.700000000001,16.5,10.9,1060.7,6627.700000000001,124.5,규칙규칙규칙규칙규칙규칙규칙
3901,15.0,710.9000000000001,367.90000000000003,6108.500000000001,16.4,9.7,949.8,5264.1,138.70000000000002,규칙규칙규칙규칙규칙규칙규칙
3902,16.0,807.6,466.1,9512.400000000001,37.99999999999999,31.900000000000002,1377.9,6315.400000000001,145.20000000000002,규칙규칙규칙규칙규칙규칙규칙
3903,18.0,760.2,456.2,5417.9,62.800000000000004,12.8,850.7,5086.7,123.2,규칙규칙규칙규칙규칙규칙규칙
3904,21.0,850.8000000000002,461.1,9657.0,16.9,14.399999999999999,1426.9,6259.199999999999,170.79999999999998,규칙규칙규칙규칙규칙규칙규칙
3905,16.0,778.7,490.8,7609.499999999999,17.2,13.0,886.5999999999999,5933.700000000001,133.2,규칙규칙규칙규칙규칙규칙규칙
3906,20.0,763.9,391.5,7581.3,14.6,11.9,819.3,5762.2,126.1,규칙규칙규칙규칙규칙규칙규칙
3907,14.0,927.7,583.3000000000001,8100.900000000001,25.4,14.3,1013.7,5187.200000000001,155.70000000000002,규칙규칙규칙규칙규칙규칙규칙
3908,17.0,834.8,487.40000000000003,7334.599999999999,18.9,12.8,902.4000000000001,4782.6,152.6,규칙규칙규칙규칙규칙규칙규칙
3909,19.0,740.6,460.59999999999997,7402.199999999999,96.39999999999999,94.5,864.4000000000001,5018.5,117.4,규칙규칙규칙규칙규칙규칙규칙
3910,16.0,787.5999999999999,468.5,7530.7,14.0,11.7,743.7,5770.599999999999,129.70000000000002,규칙규칙규칙규칙규칙규칙규칙
3911,18.0,765.1999999999999,486.7,7421.600000000001,14.700000000000001,10.7,965.3,5303.299999999999,138.1,규칙규칙규칙규칙규칙규칙규칙
3912,17.0,896.8,448.90000000000003,7940.8,26.0,23.099999999999998,961.0999999999999,6309.6,165.89999999999998,규칙규칙규칙규칙규칙규칙규칙
3913,15.0,863.8999999999999,449.59999999999997,8052.6,17.099999999999998,11.700000000000001,1151.8,6070.9,144.6,규칙규칙규칙규칙규칙규칙규칙
3914,14.0,792.9,446.7000000000001,7477.6,16.4,14.2,1165.6000000000001,6474.9000000000015,184.5,규칙규칙규칙규칙규칙규칙규칙
3915,18.0,764.4,444.8999999999999,7851.700000000001,47.29999999999999,12.9,1017.0,5706.200000000001,143.1,규칙규칙규칙규칙규칙규칙규칙
3916,17.0,765.3,456.2,6632.9,40.599999999999994,20.600000000000005,1026.7000000000003,5556.599999999999,169.3,규칙규칙규칙규칙규칙규칙규칙
3917,16.0,731.5000000000001,422.29999999999995,5994.6,13.499999999999998,10.7,1061.6,4597.5,122.90000000000002,규칙규칙규칙규칙규칙규칙규칙
3918,18.0,798.4000000000001,485.70000000000005,8814.4,16.8,12.7,1035.5,6811.8,232.10000000000002,규칙규칙규칙규칙규칙규칙규칙
3919,19.0,881.5999999999999,519.0,7061.3,16.599999999999998,12.3,769.9999999999999,6394.4,142.4,규칙규칙규칙규칙규칙규칙규칙
3920,16.0,692.1,538.4000000000001,7526.7,19.5,13.299999999999999,604.2,4541.2,126.3,규칙규칙규칙규칙규칙규칙규칙
3921,17.0,854.3,525.7,6826.2,14.1,11.9,754.5,5619.8,134.0,규칙규칙규칙규칙규칙규칙규칙
3922,18.0,772.4000000000001,464.70000000000005,8124.999999999999,15.9,11.9,967.8,4892.7,152.1,규칙규칙규칙규칙규칙규칙규칙
3923,17.0,834.2,544.2,6728.4,13.8,11.499999999999998,943.5999999999999,6439.8,131.70000000000002,규칙규칙규칙규칙규칙규칙규칙
3924,15.0,730.5,432.8999999999999,8131.1,14.700000000000001,13.3,1095.5,5280.2,163.79999999999998,규칙규칙규칙규칙규칙규칙규칙
3925,19.0,778.5,453.3,6777.299999999999,25.0,14.299999999999999,981.1000000000001,6523.5,166.9,규칙규칙규칙규칙규칙규칙규칙
3926,15.0,824.1,419.20000000000005,6428.4,15.0,12.100000000000001,743.1999999999999,5625.099999999999,144.39999999999998,규칙규칙규칙규칙규칙규칙규칙
3927,16.0,868.2,529.9,7718.5,20.0,14.0,1268.1999999999998,6631.9,275.6,규칙규칙규칙규칙규칙규칙규칙
3928,18.0,711.4,411.20000000000005,7446.1,15.0,9.4,1188.1,5098.400000000001,135.7,규칙규칙규칙규칙규칙규칙규칙
3929,20.0,881.4,525.9,8233.1,94.89999999999998,90.7,1066.3000000000002,5662.900000000001,183.20000000000002,규칙규칙규칙규칙규칙규칙규칙
3930,18.0,808.6999999999999,552.5,6585.400000000001,14.899999999999999,13.8,1084.0,6128.2,187.4,규칙규칙규칙규칙규칙규칙규칙
