일자,구분,메뉴명
2018-06-06,조식,모닝빵&딸기쨈
2018-06-06,조식,스위트콘샐러드
2018-06-06,조식,떠먹는요거트
2018-06-06,조식,배추김치
2018-06-06,중식,돈뼈감자탕
2018-06-06,중식,오징어야채볶음
2018-06-06,중식,도라지오이초무침
2018-06-06,중식,잔멸치메추리알장조림
2018-06-06,중식,배추김치
2018-06-06,석식,건새우미역국
2018-06-06,석식,생선까스&소스
2018-06-06,석식,마카로니샐러드
2018-06-06,석식,숙주맛살무침
2018-06-06,석식,배추김치
2018-06-07,조식,삼색수제비국
2018-06-07,조식,미트볼조림
2018-06-07,조식,시금치나물
2018-06-07,조식,잔멸치고추장볶음
2018-06-07,조식,배추김치
2018-06-07,중식,종합어묵쑥갓국
2018-06-07,중식,떡갈비새송이버섯조림
2018-06-07,중식,오징어무미나리초무침
2018-06-07,중식,과일샐러드
2018-06-07,중식,배추김치
2018-06-07,석식,검정쌀밥
2018-06-07,석식,참치김치찌개
2018-06-07,석식,계란야채말이
2018-06-07,석식,미역맛살무침
2018-06-07,석식,검정콩조림
2018-06-07,석식,알타리김치
2018-06-08,조식,알어묵국
2018-06-08,조식,가자미무조림
2018-06-08,조식,새송이버섯새우살볶음
2018-06-08,조식,무말랭이장아찌무침
2018-06-08,조식,배추김치
2018-06-08,중식,감자호박된장국
2018-06-08,중식,돼지갈비조랭이떡찜
2018-06-08,중식,해물볶음우동
2018-06-08,중식,오이양파무침
2018-06-08,중식,배추김치
2018-06-08,석식,꽃게탕
2018-06-08,석식,미트볼칠리소스조림
2018-06-08,석식,해물파전
2018-06-08,석식,치커리생채
2018-06-08,석식,배추김치
2018-06-09,조식,누룽지
2018-06-09,조식,연두부&양념장
2018-06-09,조식,멸치아몬드조림
2018-06-09,조식,콩나물매운무침
2018-06-09,조식,배추김치
2018-06-09,중식,찰현미밥
2018-06-09,중식,쇠고기미역국
2018-06-09,중식,삼치카레구이
2018-06-09,중식,가지무침
2018-06-09,중식,참나물무침
2018-06-09,중식,배추김치
2018-06-09,석식,두부청국장찌개
2018-06-09,석식,어묵떡볶이
2018-06-09,석식,새우젓계란찜
2018-06-09,석식,미역초무침
2018-06-09,석식,배추김치
2018-06-10,조식,콩나물매운국
2018-06-10,조식,가자미구이
2018-06-10,조식,머위대들깨나물
2018-06-10,조식,마늘쫑건새우엿조림
2018-06-10,조식,배추김치
2018-06-10,중식,오징어무국
2018-06-10,중식,치킨까스&소스
2018-06-10,중식,실곤약야채무침
2018-06-10,중식,애호박새우젓볶음
2018-06-10,중식,배추김치
2018-06-10,석식,물만두국
2018-06-10,석식,닭감자조림
2018-06-10,석식,미역줄기볶음
2018-06-10,석식,쑥갓나물
2018-06-10,석식,배추김치
2018-06-11,조식,유부두부장국
2018-06-11,조식,오리훈제버섯볶음
2018-06-11,조식,진미채볶음
2018-06-11,조식,오이지양념무침
2018-06-11,조식,배추김치
2018-06-11,중식,보리쌀밥
2018-06-11,중식,육개장
2018-06-11,중식,어묵잡채볶음
2018-06-11,중식,오징어브로컬리냉채&초고추장
2018-06-11,중식,새송이버섯새우살볶음
2018-06-11,중식,열무김치
2018-06-11,석식,북어채계란국
2018-06-11,석식,돈육불고기
2018-06-11,석식,풋고추쌈장무침
2018-06-11,석식,김자반볶음
2018-06-11,석식,알타리김치
2018-06-12,조식,누룽지
2018-06-12,조식,삼치카레구이
2018-06-12,조식,염장다시마&초고추장
2018-06-12,조식,상추겉절이
2018-06-12,조식,배추김치
2018-06-12,중식,차조밥
2018-06-12,중식,쇠고기미역국
2018-06-12,중식,참치두부조림
2018-06-12,중식,게맛살계란말이
2018-06-12,중식,얼갈이나물
2018-06-12,중식,알타리김치
2018-06-12,석식,아욱된장국
2018-06-12,석식,분홍소세지전
2018-06-12,석식,고구마줄기볶음
2018-06-12,석식,숙주나물
2018-06-12,석식,배추김치
2018-06-13,조식,쇠고기야채죽
2018-06-13,조식,시래기된장국
2018-06-13,조식,연근조림
2018-06-13,조식,감자채볶음
2018-06-13,조식,배추김치
2018-06-13,중식,닭개장
2018-06-13,중식,고등어카레구이
2018-06-13,중식,솎음열무초고추장무침
2018-06-13,중식,염장다시마&초고추장
2018-06-13,중식,배추김치
2018-06-13,석식,돼지등뼈시래기탕
2018-06-13,석식,메추리알새송이버섯조림
2018-06-13,석식,깻잎장아찌무침
2018-06-13,석식,조미김
2018-06-13,석식,배추김치
2018-06-14,조식,쇠고기무두부국
2018-06-14,조식,미트볼조림
2018-06-14,조식,느타리버섯새우살볶음
2018-06-14,조식,오이양파무침
2018-06-14,조식,배추김치
2018-06-14,중식,해물굴소스볶음밥
2018-06-14,중식,시래기된장국
2018-06-14,중식,숙주미나리나물
2018-06-14,중식,실곤약야채무침
2018-06-14,중식,매실냉차
2018-06-14,중식,배추김치
2018-06-14,석식,오리탕
2018-06-14,석식,탕수만두&소스
2018-06-14,석식,얼갈이나물
2018-06-14,석식,단무지잔파쏭쏭무침
2018-06-14,석식,열무김치
2018-06-15,조식,북어채무두부국
2018-06-15,조식,캔꽁치무조림
2018-06-15,조식,죽순나물
2018-06-15,조식,미역줄기볶음
2018-06-15,조식,배추김치
2018-06-15,중식,톳밥
2018-06-15,중식,미역오이냉국
2018-06-15,중식,닭감자조림
2018-06-15,중식,고구마줄기볶음
2018-06-15,중식,콩나물무침
2018-06-15,중식,배추김치
2018-06-15,석식,육개장
2018-06-15,석식,청파래오징어까스&소스
2018-06-15,석식,스위트콘샐러드
2018-06-15,석식,시금치나물
2018-06-15,석식,배추김치
2018-06-16,조식,쇠고기떡국
2018-06-16,조식,두부조림
2018-06-16,조식,참나물무침
2018-06-16,조식,마늘쫑건새우엿조림
2018-06-16,조식,배추김치
2018-06-16,중식,보리쌀밥
2018-06-16,중식,돈육김치찌개
2018-06-16,중식,게맛살계란말이
2018-06-16,중식,김자반무침
2018-06-16,중식,솎음열무나물
2018-06-16,중식,깍두기
2018-06-16,석식,얼갈이된장국
2018-06-16,석식,오징어야채볶음
2018-06-16,석식,가지볶음
2018-06-16,석식,양배추&무 피클
2018-06-16,석식,배추김치
2018-06-17,조식,두부계란국
2018-06-17,조식,삼치카레구이
2018-06-17,조식,상추겉절이
2018-06-17,조식,오이지양념무침
2018-06-17,조식,배추김치
2018-06-17,중식,육개장
2018-06-17,중식,탕수육&소스
2018-06-17,중식,비름나물
2018-06-17,중식,가지무침
2018-06-17,중식,배추김치
2018-06-17,석식,건새우미역국
2018-06-17,석식,떡갈비새송이버섯조림
2018-06-17,석식,깻잎장아찌무침
2018-06-17,석식,애호박새우살볶음
2018-06-17,석식,배추김치
2018-06-18,조식,콩나물김치국
2018-06-18,조식,고등어무조림
2018-06-18,조식,진미채볶음
2018-06-18,조식,염장다시마&초고추장
2018-06-18,조식,깍두기
2018-06-18,중식,차조밥
2018-06-18,중식,오징어무국
2018-06-18,중식,가쓰오브시계란말이
2018-06-18,중식,감자채볶음
2018-06-18,중식,쫄면야채무침
2018-06-18,중식,열무김치
2018-06-18,석식,아욱된장국
2018-06-18,석식,캔꽁치김치조림
2018-06-18,석식,새송이버섯새우살볶음
2018-06-18,석식,마늘쫑장아찌무침
2018-06-18,석식,갓김치
2018-06-19,조식,건새우미역국
2018-06-19,조식,가자미구이
2018-06-19,조식,오이양파무침
2018-06-19,조식,시금치나물
2018-06-19,조식,배추김치
2018-06-19,중식,콩나물국
2018-06-19,중식,등심돈까스&소스
2018-06-19,중식,참치김치볶음
2018-06-19,중식,솎음열무나물
2018-06-19,중식,과일샐러드
2018-06-19,석식,돼지등뼈시래기탕
2018-06-19,석식,계란장조림
2018-06-19,석식,도라지들깨볶음
2018-06-19,석식,멸치꽈리고추조림
